date,arx,ary,arz,grx,gry,grz,subject
2020-01-01 00:45:24,-1.4309,-6.3884,0.15975,-0.34118,-0.6037,0.89655,subject3
2020-01-01 00:45:25,-1.0643,-6.9055,0.4463899999999999,-0.34118,-0.6037,0.89655,subject3
2020-01-01 00:45:26,-1.3864,-7.1374,1.2577,-0.34118,-0.6037,0.89655,subject3
2020-01-01 00:45:27,-1.3265,-7.1241,0.5917100000000001,-0.34118,-0.6037,0.89655,subject3
2020-01-01 00:45:28,-1.4802,-7.5946,0.53694,-0.34118,-0.6037,0.89655,subject3
2020-01-01 00:45:29,-2.2496,-8.4021,0.78823,-0.34706,-0.49076,0.95259,subject3
2020-01-01 00:45:30,-1.4817,-8.9862,0.38403,-0.34706,-0.49076,0.95259,subject3
2020-01-01 00:45:31,-0.9881,-10.383,0.73087,-0.34706,-0.49076,0.95259,subject3
2020-01-01 00:45:32,-0.6219899999999999,-12.082,0.76046,-0.2862699999999999,-0.49487,0.95474,subject3
2020-01-01 00:45:33,-0.27808,-13.345999999999998,1.3848,-0.2862699999999999,-0.49487,0.95474,subject3
2020-01-01 00:45:34,-0.23478,-13.008,2.1621,-0.2862699999999999,-0.49487,0.95474,subject3
2020-01-01 00:45:35,-1.2968,-11.124,2.6,-0.2862699999999999,-0.49487,0.95474,subject3
2020-01-01 00:45:36,-1.2274,-12.017,2.2533,-0.23922,-0.55852,0.95905,subject3
2020-01-01 00:45:37,-1.0171,-13.107,2.2717,-0.23922,-0.55852,0.95905,subject3
2020-01-01 00:45:38,-1.1009,-12.069,2.0528,-0.23922,-0.55852,0.95905,subject3
2020-01-01 00:45:39,-1.4218,-10.388,2.1889,-0.22549,-0.59138,0.92241,subject3
2020-01-01 00:45:40,-1.9048,-8.7094,2.0645,-0.22549,-0.59138,0.92241,subject3
2020-01-01 00:45:41,-1.4828,-8.3446,2.5411,-0.22549,-0.59138,0.92241,subject3
2020-01-01 00:45:42,-1.0741,-10.108,3.1717,-0.22549,-0.59138,0.92241,subject3
2020-01-01 00:45:43,-1.3404,-10.512,2.8494,-0.22941,-0.6611899999999999,0.8836200000000001,subject3
2020-01-01 00:45:44,-1.0129,-10.345,2.5453,-0.22941,-0.6611899999999999,0.8836200000000001,subject3
2020-01-01 00:45:45,-0.23163,-9.4779,2.2136,-0.22941,-0.6611899999999999,0.8836200000000001,subject3
2020-01-01 00:45:46,0.6542100000000001,-7.812,1.7969,-0.2,-0.67351,0.8922399999999999,subject3
2020-01-01 00:45:47,1.0306,-6.4687,2.1349,-0.2,-0.67351,0.8922399999999999,subject3
2020-01-01 00:45:48,-0.016409,-6.1274,2.2561,-0.2,-0.67351,0.8922399999999999,subject3
2020-01-01 00:45:49,-0.97169,-5.7768,2.3153,-0.2,-0.67351,0.8922399999999999,subject3
2020-01-01 00:45:50,-1.5439,-6.1316,1.8393,-0.26471,-0.6714600000000001,0.87716,subject3
2020-01-01 00:45:51,-1.2496,-6.3423,1.7662,-0.26471,-0.6714600000000001,0.87716,subject3
2020-01-01 00:45:52,-1.3629,-7.1685,2.152,-0.26471,-0.6714600000000001,0.87716,subject3
2020-01-01 00:45:53,-1.6809,-7.5346,2.5399,-0.3,-0.64476,0.8642200000000001,subject3
2020-01-01 00:45:54,-1.5679,-7.8146,2.5364,-0.3,-0.64476,0.8642200000000001,subject3
2020-01-01 00:45:55,-1.2049,-7.9685,2.1537,-0.3,-0.64476,0.8642200000000001,subject3
2020-01-01 00:45:56,-0.799,-8.1033,2.6678,-0.3,-0.64476,0.8642200000000001,subject3
2020-01-01 00:45:57,-1.3487,-8.7546,3.5414,-0.31373,-0.64271,0.87069,subject3
2020-01-01 00:45:58,-1.6573,-9.26,3.9953,-0.31373,-0.64271,0.87069,subject3
2020-01-01 00:45:59,-1.7229,-9.9127,3.7335,-0.31373,-0.64271,0.87069,subject3
2020-01-01 00:46:00,-2.2031,-12.065,3.4592,-0.32745,-0.67556,0.8319,subject3
2020-01-01 00:46:01,-3.2079,-12.845,3.5453,-0.32745,-0.67556,0.8319,subject3
2020-01-01 00:46:02,-2.3241,-11.025,3.48,-0.32745,-0.67556,0.8319,subject3
2020-01-01 00:46:03,-2.5607,-10.996,3.3564,-0.32745,-0.67556,0.8319,subject3
2020-01-01 00:46:04,-2.8801,-13.442,3.8175,-0.31961,-0.67351,0.84483,subject3
2020-01-01 00:46:05,-2.1311,-14.252,3.7874,-0.31961,-0.67351,0.84483,subject3
2020-01-01 00:46:06,-2.2225,-13.67,3.9727,-0.31961,-0.67351,0.84483,subject3
2020-01-01 00:46:07,-1.4805,-12.186,3.4115,-0.28824,-0.67351,0.84914,subject3
2020-01-01 00:46:08,-2.0506,-11.146,3.401,-0.28824,-0.67351,0.84914,subject3
2020-01-01 00:46:09,-2.1546,-11.829,3.096,-0.28824,-0.67351,0.84914,subject3
2020-01-01 00:46:10,-1.3568,-11.396,2.3573,-0.28824,-0.67351,0.84914,subject3
2020-01-01 00:46:11,-2.2672,-11.848,2.1888,-0.32941,-0.65708,0.8577600000000001,subject3
2020-01-01 00:46:12,-2.0021,-10.385,1.5328,-0.32941,-0.65708,0.8577600000000001,subject3
2020-01-01 00:46:13,-1.391,-9.1757,1.4266,-0.32941,-0.65708,0.8577600000000001,subject3
2020-01-01 00:46:14,-1.6306,-7.7772,1.2778,-0.32941,-0.6221800000000001,0.8879299999999999,subject3
2020-01-01 00:46:15,-0.25987,-6.4784,1.1552,-0.32941,-0.6221800000000001,0.8879299999999999,subject3
2020-01-01 00:46:16,0.4751899999999999,-5.8589,1.1133,-0.32941,-0.6221800000000001,0.8879299999999999,subject3
2020-01-01 00:46:17,-0.6338600000000001,-5.9688,1.1182,-0.32941,-0.6221800000000001,0.8879299999999999,subject3
2020-01-01 00:46:18,-1.9303,-6.5746,1.5359,-0.37843,-0.54825,0.91164,subject3
2020-01-01 00:46:19,-0.90112,-6.7505,0.95414,-0.37843,-0.54825,0.91164,subject3
2020-01-01 00:46:20,-0.5531,-6.9591,1.0895,-0.37843,-0.54825,0.91164,subject3
2020-01-01 00:46:21,-2.1411,-6.8036,1.639,-0.39804,-0.48871,0.92672,subject3
2020-01-01 00:46:22,-1.8798,-7.0831,1.6875,-0.39804,-0.48871,0.92672,subject3
2020-01-01 00:46:23,-2.1527,-7.0224,1.7635,-0.39804,-0.48871,0.92672,subject3
2020-01-01 00:46:24,-1.4814,-7.1922,1.7758,-0.39804,-0.48871,0.92672,subject3
2020-01-01 00:46:25,-0.27603,-7.8452,2.4827,-0.35294,-0.45996,0.95905,subject3
2020-01-01 00:46:26,-0.99578,-8.5463,2.3748,-0.35294,-0.45996,0.95905,subject3
2020-01-01 00:46:27,-1.3067,-9.3333,1.6688,-0.35294,-0.45996,0.95905,subject3
2020-01-01 00:46:28,-0.77445,-11.135,1.5266,-0.2862699999999999,-0.47228,0.97414,subject3
2020-01-01 00:46:29,-1.5295,-12.95,1.9671,-0.2862699999999999,-0.47228,0.97414,subject3
2020-01-01 00:46:30,-1.7321,-12.322,2.8423,-0.2862699999999999,-0.47228,0.97414,subject3
2020-01-01 00:46:31,-1.4148,-11.241,2.9067,-0.2862699999999999,-0.47228,0.97414,subject3
2020-01-01 00:46:32,-0.060153,-12.106,2.3739,-0.21961,-0.54825,0.97414,subject3
2020-01-01 00:46:33,0.41795,-13.817,1.3404,-0.21961,-0.54825,0.97414,subject3
2020-01-01 00:46:34,0.098149,-12.91,1.0316,-0.21961,-0.54825,0.97414,subject3
2020-01-01 00:46:35,0.54732,-10.338,1.2019,-0.20588,-0.6098600000000001,0.93966,subject3
2020-01-01 00:46:36,-0.90529,-8.4534,1.6607,-0.20588,-0.6098600000000001,0.93966,subject3
2020-01-01 00:46:37,-2.7307,-8.0662,3.3779,-0.20588,-0.6098600000000001,0.93966,subject3
2020-01-01 00:46:38,-4.0867,-9.443,4.7049,-0.20588,-0.6098600000000001,0.93966,subject3
2020-01-01 00:46:39,-4.7791,-9.781,4.8964,-0.28824,-0.6262800000000001,0.8879299999999999,subject3
2020-01-01 00:46:40,-3.7424,-9.843,3.6953,-0.28824,-0.6262800000000001,0.8879299999999999,subject3
2020-01-01 00:46:41,-1.4976,-9.23,2.9968,-0.28824,-0.6262800000000001,0.8879299999999999,subject3
2020-01-01 00:46:42,-0.28293,-8.6037,2.6323,-0.26078,-0.6509199999999999,0.875,subject3
2020-01-01 00:46:43,0.27395,-7.3003,2.9683,-0.26078,-0.6509199999999999,0.875,subject3
2020-01-01 00:46:44,0.097701,-6.4577,3.2292,-0.26078,-0.6509199999999999,0.875,subject3
2020-01-01 00:46:45,-0.77776,-6.2001,2.9921,-0.26078,-0.6509199999999999,0.875,subject3
2020-01-01 00:46:46,-1.3183,-5.7481,3.1918,-0.27255,-0.6386,0.8944,subject3
2020-01-01 00:46:47,-1.9343,-5.7129,2.7144,-0.27255,-0.6386,0.8944,subject3
2020-01-01 00:46:48,-2.3537,-5.816,2.3967,-0.27255,-0.6386,0.8944,subject3
2020-01-01 00:46:49,-2.4331,-6.5006,1.9354,-0.34902,-0.58932,0.87716,subject3
2020-01-01 00:46:50,-2.1852,-7.0448,2.5228,-0.34902,-0.58932,0.87716,subject3
2020-01-01 00:46:51,-1.9969,-7.1472,2.2781,-0.34902,-0.58932,0.87716,subject3
2020-01-01 00:46:52,-1.832,-7.5143,2.5722,-0.34902,-0.58932,0.87716,subject3
2020-01-01 00:46:53,-1.8258,-7.6227,2.7335,-0.3549,-0.57906,0.8944,subject3
2020-01-01 00:46:54,-1.7154,-8.5231,2.6884,-0.3549,-0.57906,0.8944,subject3
2020-01-01 00:46:55,-1.9122,-9.594,2.6036,-0.3549,-0.57906,0.8944,subject3
2020-01-01 00:46:56,-2.0625,-11.199000000000002,3.1484,-0.3215699999999999,-0.6037,0.8900899999999999,subject3
2020-01-01 00:46:57,-1.6046,-12.344,3.6016,-0.3215699999999999,-0.6037,0.8900899999999999,subject3
2020-01-01 00:46:58,-0.75871,-11.824000000000002,2.565,-0.3215699999999999,-0.6037,0.8900899999999999,subject3
2020-01-01 00:46:59,-0.32588,-10.739,2.1089,-0.27647,-0.64271,0.8642200000000001,subject3
2020-01-01 00:47:00,-1.2539,-12.919,2.1041,-0.27647,-0.64271,0.8642200000000001,subject3
2020-01-01 00:47:01,-1.7678,-14.861,3.8819,-0.27647,-0.64271,0.8642200000000001,subject3
2020-01-01 00:47:02,-2.5661,-15.041,3.8834,-0.27647,-0.64271,0.8642200000000001,subject3
2020-01-01 00:47:03,-1.2341,-12.955,2.4564,-0.28824,-0.67556,0.84914,subject3
2020-01-01 00:47:04,-1.7019,-12.441,1.8779,-0.28824,-0.67556,0.84914,subject3
2020-01-01 00:47:05,-2.3498,-12.844,1.6078,-0.28824,-0.67556,0.84914,subject3
2020-01-01 00:47:06,-1.6564,-12.49,1.0422,-0.25686,-0.68378,0.85345,subject3
2020-01-01 00:47:07,-0.8681399999999999,-12.363,2.7256,-0.25686,-0.68378,0.85345,subject3
2020-01-01 00:47:08,-0.8700399999999999,-11.355,3.4531,-0.25686,-0.68378,0.85345,subject3
2020-01-01 00:47:09,-1.1902,-9.279,2.0985,-0.25686,-0.68378,0.85345,subject3
2020-01-01 00:47:10,-1.7868,-7.8848,1.5224,-0.2549,-0.6611899999999999,0.87716,subject3
2020-01-01 00:47:11,-2.0154,-6.5929,1.712,-0.2549,-0.6611899999999999,0.87716,subject3
2020-01-01 00:47:12,-3.107,-7.3,3.9996,-0.2549,-0.6611899999999999,0.87716,subject3
2020-01-01 00:47:13,-2.2288,-6.5453,2.4748,-0.29804,-0.58932,0.92026,subject3
2020-01-01 00:47:14,-0.67388,-5.4505,1.9462,-0.29804,-0.58932,0.92026,subject3
2020-01-01 00:47:15,-0.86977,-6.216,1.3975,-0.29804,-0.58932,0.92026,subject3
2020-01-01 00:47:16,0.066118,-6.2113,0.8665200000000001,-0.29804,-0.58932,0.92026,subject3
2020-01-01 00:47:17,-0.73165,-6.8134,0.65933,-0.27255,-0.51951,0.96767,subject3
2020-01-01 00:47:18,-1.0287,-7.2363,1.3674,-0.27255,-0.51951,0.96767,subject3
2020-01-01 00:47:19,-1.3734,-7.1749,1.5058,-0.27255,-0.51951,0.96767,subject3
2020-01-01 00:47:20,-1.6323,-7.1886,1.1406,-0.29804,-0.47228,0.99569,subject3
2020-01-01 00:47:21,-1.7709,-7.5844,1.5583,-0.29804,-0.47228,0.99569,subject3
2020-01-01 00:47:22,-1.9965,-8.453,1.7024,-0.29804,-0.47228,0.99569,subject3
2020-01-01 00:47:23,-1.6274,-9.6853,1.4741,-0.29804,-0.47228,0.99569,subject3
2020-01-01 00:47:24,-1.9869,-10.626,1.4375,-0.2862699999999999,-0.48049,0.99784,subject3
2020-01-01 00:47:25,-1.3534,-11.8,1.0454,-0.2862699999999999,-0.48049,0.99784,subject3
2020-01-01 00:47:26,-1.64,-12.578,1.194,-0.2862699999999999,-0.48049,0.99784,subject3
2020-01-01 00:47:27,-1.4266,-13.177,1.2786,-0.24902,-0.52567,0.98707,subject3
2020-01-01 00:47:28,-1.0494,-14.811,0.91571,-0.24902,-0.52567,0.98707,subject3
2020-01-01 00:47:29,-1.1477,-14.928,1.2328,-0.24902,-0.52567,0.98707,subject3
2020-01-01 00:47:30,-1.3762,-12.912,2.844,-0.24902,-0.52567,0.98707,subject3
2020-01-01 00:47:31,-1.7222,-9.7568,4.3247,-0.17255,-0.6098600000000001,0.93319,subject3
2020-01-01 00:47:32,-2.6964,-6.5361,4.3919,-0.17255,-0.6098600000000001,0.93319,subject3
2020-01-01 00:47:33,-2.1169,-7.907999999999999,2.1983,-0.17255,-0.6098600000000001,0.93319,subject3
2020-01-01 00:47:34,-0.75105,-10.887,1.3307,-0.10784,-0.68583,0.89655,subject3
2020-01-01 00:47:35,0.18952,-12.621,0.8897799999999999,-0.10784,-0.68583,0.89655,subject3
2020-01-01 00:47:36,0.59465,-11.899,1.1447,-0.10784,-0.68583,0.89655,subject3
2020-01-01 00:47:37,0.20675,-9.5272,1.2841,-0.10784,-0.68583,0.89655,subject3
2020-01-01 00:47:38,-0.1451599999999999,-7.9485,2.1547,-0.10784,-0.72485,0.875,subject3
2020-01-01 00:47:39,-0.64917,-6.9471,3.2881,-0.10784,-0.72485,0.875,subject3
2020-01-01 00:47:40,-1.2016,-6.026,3.3966,-0.10784,-0.72485,0.875,subject3
2020-01-01 00:47:41,-1.8265,-5.845,2.4994,-0.20392,-0.67967,0.87284,subject3
2020-01-01 00:47:42,-1.7063,-5.9713,1.8681,-0.20392,-0.67967,0.87284,subject3
2020-01-01 00:47:43,-2.2958,-5.7755,1.4508,-0.20392,-0.67967,0.87284,subject3
2020-01-01 00:47:44,-1.6591,-6.2495,2.0521,-0.20392,-0.67967,0.87284,subject3
2020-01-01 00:47:45,-1.7743,-6.364,2.5985,-0.32353,-0.64476,0.84914,subject3
2020-01-01 00:47:46,-2.0862,-6.9846,2.5362,-0.32353,-0.64476,0.84914,subject3
2020-01-01 00:47:47,-1.9601,-6.8937,2.6345,-0.32353,-0.64476,0.84914,subject3
2020-01-01 00:47:48,-1.8747,-6.7393,3.0693,-0.37255,-0.62834,0.85345,subject3
2020-01-01 00:47:49,-1.78,-7.3389,3.1122,-0.37255,-0.62834,0.85345,subject3
2020-01-01 00:47:50,-1.8335,-7.6002,3.9846,-0.37255,-0.62834,0.85345,subject3
2020-01-01 00:47:51,-3.3409,-8.6143,3.5693,-0.37255,-0.62834,0.85345,subject3
2020-01-01 00:47:52,-2.2128,-10.521,2.9323,-0.31569,-0.64682,0.8297399999999999,subject3
2020-01-01 00:47:53,-0.95909,-12.715,2.5414,-0.31569,-0.64682,0.8297399999999999,subject3
2020-01-01 00:47:54,-0.53675,-12.755,2.4768,-0.31569,-0.64682,0.8297399999999999,subject3
2020-01-01 00:47:55,0.7025600000000001,-11.609000000000002,2.1175,-0.21765,-0.69199,0.8556,subject3
2020-01-01 00:47:56,0.43667,-10.281,1.8714,-0.21765,-0.69199,0.8556,subject3
2020-01-01 00:47:57,0.021609,-12.720999999999998,1.8535,-0.21765,-0.69199,0.8556,subject3
2020-01-01 00:47:58,-0.68379,-14.779000000000002,3.0527,-0.21765,-0.69199,0.8556,subject3
2020-01-01 00:47:59,-1.3009,-15.219,4.1036,-0.21569,-0.73922,0.8275899999999999,subject3
2020-01-01 00:48:00,-2.067,-13.386,4.3619,-0.21569,-0.73922,0.8275899999999999,subject3
2020-01-01 00:48:01,-2.3278,-12.064,2.6156,-0.21569,-0.73922,0.8275899999999999,subject3
2020-01-01 00:48:02,-1.8753,-11.716,1.4142,-0.22549,-0.75565,0.7952600000000001,subject3
2020-01-01 00:48:03,-1.7757,-12.274,1.6155,-0.22549,-0.75565,0.7952600000000001,subject3
2020-01-01 00:48:04,-1.2721,-12.015999999999998,1.4096,-0.22549,-0.75565,0.7952600000000001,subject3
2020-01-01 00:48:05,-1.0936,-11.045,1.4686,-0.22549,-0.75565,0.7952600000000001,subject3
2020-01-01 00:48:06,-0.90245,-9.7866,1.344,-0.19412,-0.7186899999999999,0.84052,subject3
2020-01-01 00:48:07,-0.6265,-8.4563,1.3689,-0.19412,-0.7186899999999999,0.84052,subject3
2020-01-01 00:48:08,-0.86941,-7.1165,1.3525,-0.19412,-0.7186899999999999,0.84052,subject3
2020-01-01 00:48:09,-1.2633,-6.5371,1.2877,-0.26275,-0.6632399999999999,0.8814700000000001,subject3
2020-01-01 00:48:10,-1.5207,-6.4881,1.186,-0.26275,-0.6632399999999999,0.8814700000000001,subject3
2020-01-01 00:48:11,-1.4818,-6.4977,1.2272,-0.26275,-0.6632399999999999,0.8814700000000001,subject3
2020-01-01 00:48:12,-1.6868,-6.4496,1.0421,-0.26275,-0.6632399999999999,0.8814700000000001,subject3
2020-01-01 00:48:13,-1.6972,-6.2501,0.98958,-0.34706,-0.5729,0.91164,subject3
2020-01-01 00:48:14,-1.9306,-6.6875,1.249,-0.34706,-0.5729,0.91164,subject3
2020-01-01 00:48:15,-1.726,-7.0578,1.22,-0.34706,-0.5729,0.91164,subject3
2020-01-01 00:48:16,-1.2993,-7.2859,1.4065,-0.39804,-0.47639,0.92241,subject3
2020-01-01 00:48:17,-1.1878,-7.4459,1.409,-0.39804,-0.47639,0.92241,subject3
2020-01-01 00:48:18,-1.3957,-7.8154,1.4634,-0.39804,-0.47639,0.92241,subject3
2020-01-01 00:48:19,-1.1487,-8.9473,1.2714,-0.39804,-0.47639,0.92241,subject3
2020-01-01 00:48:20,-0.99767,-9.931,0.89928,-0.38235,-0.46407,0.96767,subject3
2020-01-01 00:48:21,-1.0243,-10.553,0.65983,-0.38235,-0.46407,0.96767,subject3
2020-01-01 00:48:22,-1.1053,-11.140999999999998,0.89086,-0.38235,-0.46407,0.96767,subject3
2020-01-01 00:48:23,-1.4237,-10.843,1.7391,-0.36275,-0.46612,0.94828,subject3
2020-01-01 00:48:24,-1.3321,-10.574000000000002,1.5963,-0.36275,-0.46612,0.94828,subject3
2020-01-01 00:48:25,-1.4761,-12.785,1.4649,-0.36275,-0.46612,0.94828,subject3
2020-01-01 00:48:26,-1.5046,-13.998,1.1542,-0.36275,-0.46612,0.94828,subject3
2020-01-01 00:48:27,-1.5661,-13.686,1.4303,-0.3215699999999999,-0.5462,0.93534,subject3
2020-01-01 00:48:28,-1.5312,-10.279000000000002,2.1319,-0.3215699999999999,-0.5462,0.93534,subject3
2020-01-01 00:48:29,-1.5235,-8.4972,3.2835,-0.3215699999999999,-0.5462,0.93534,subject3
2020-01-01 00:48:30,-3.3517,-9.0925,3.7537,-0.2902,-0.6345,0.90733,subject3
2020-01-01 00:48:31,-2.8668,-10.656,3.4464,-0.2902,-0.6345,0.90733,subject3
2020-01-01 00:48:32,-1.7962,-11.523,2.7155,-0.2902,-0.6345,0.90733,subject3
2020-01-01 00:48:33,-1.0822,-10.923,1.7143,-0.17451,-0.66735,0.87716,subject3
2020-01-01 00:48:34,0.56891,-9.2256,1.445,-0.17451,-0.66735,0.87716,subject3
2020-01-01 00:48:35,1.5838,-7.586,1.402,-0.17451,-0.66735,0.87716,subject3
2020-01-01 00:48:36,1.5443,-6.1377,2.2348,-0.17451,-0.66735,0.87716,subject3
2020-01-01 00:48:37,0.3665,-5.9457,2.4319,-0.14706,-0.70021,0.87931,subject3
2020-01-01 00:48:38,-0.074316,-5.766,2.3992,-0.14706,-0.70021,0.87931,subject3
2020-01-01 00:48:39,-1.1817,-5.8333,2.6667,-0.14706,-0.70021,0.87931,subject3
2020-01-01 00:48:40,-2.1987,-6.4954,2.4565,-0.24314,-0.68583,0.8577600000000001,subject3
2020-01-01 00:48:41,-2.6677,-6.941,2.903,-0.24314,-0.68583,0.8577600000000001,subject3
2020-01-01 00:48:42,-2.8305,-7.5613,2.8719,-0.24314,-0.68583,0.8577600000000001,subject3
2020-01-01 00:48:43,-2.399,-8.1598,3.0191,-0.24314,-0.68583,0.8577600000000001,subject3
2020-01-01 00:48:44,-1.9934,-8.4009,2.9133,-0.31765,-0.68583,0.8319,subject3
2020-01-01 00:48:45,-1.8241,-8.3408,2.9163,-0.31765,-0.68583,0.8319,subject3
2020-01-01 00:48:46,-1.412,-8.3615,2.8528,-0.31765,-0.68583,0.8319,subject3
2020-01-01 00:48:47,-1.4197,-8.9137,2.6272,-0.25098,-0.69815,0.84267,subject3
2020-01-01 00:48:48,-1.388,-9.9841,2.5945,-0.25098,-0.69815,0.84267,subject3
2020-01-01 00:48:49,-1.5439,-11.075,2.4879,-0.25098,-0.69815,0.84267,subject3
2020-01-01 00:48:50,-1.5376,-11.948,2.236,-0.25098,-0.69815,0.84267,subject3
2020-01-01 00:48:51,-1.054,-11.849,2.0846,-0.21176,-0.7063699999999999,0.8297399999999999,subject3
2020-01-01 00:48:52,-0.78763,-11.456,1.4064,-0.21176,-0.7063699999999999,0.8297399999999999,subject3
2020-01-01 00:48:53,-0.87736,-13.735,1.4903,-0.21176,-0.7063699999999999,0.8297399999999999,subject3
2020-01-01 00:48:54,-0.92117,-14.518,2.2116,-0.17843,-0.75975,0.80603,subject3
2020-01-01 00:48:55,-1.3447,-13.992,2.8212,-0.17843,-0.75975,0.80603,subject3
2020-01-01 00:48:56,-1.6289,-12.728,2.2074,-0.17843,-0.75975,0.80603,subject3
2020-01-01 00:48:57,-2.1619,-11.896,1.3635,-0.17843,-0.75975,0.80603,subject3
2020-01-01 00:48:58,-2.1178,-12.203,0.66066,-0.18627,-0.74743,0.80819,subject3
2020-01-01 00:48:59,-1.9692,-12.485,0.46948,-0.18627,-0.74743,0.80819,subject3
2020-01-01 00:49:00,-1.4561,-12.104,0.57187,-0.18627,-0.74743,0.80819,subject3
2020-01-01 00:49:01,-1.1254,-11.081,0.87302,-0.16863,-0.72485,0.84914,subject3
2020-01-01 00:49:02,-1.035,-9.9219,0.80599,-0.16863,-0.72485,0.84914,subject3
2020-01-01 00:49:03,-1.182,-8.1389,1.1139,-0.16863,-0.72485,0.84914,subject3
2020-01-01 00:49:04,-1.2506,-7.229,1.0969,-0.16863,-0.72485,0.84914,subject3
2020-01-01 00:49:05,-1.3154,-6.2673,1.27,-0.22353,-0.6632399999999999,0.8900899999999999,subject3
2020-01-01 00:49:06,-1.2749,-6.2309,0.9072,-0.22353,-0.6632399999999999,0.8900899999999999,subject3
2020-01-01 00:49:07,-1.4047,-6.3805,0.95181,-0.22353,-0.6632399999999999,0.8900899999999999,subject3
2020-01-01 00:49:08,-1.5737,-6.8227,0.73178,-0.25098,-0.60164,0.9181,subject3
2020-01-01 00:49:09,-1.5530000000000002,-7.1851,0.49491,-0.25098,-0.60164,0.9181,subject3
2020-01-01 00:49:10,-1.4926,-7.544,0.60197,-0.25098,-0.60164,0.9181,subject3
2020-01-01 00:49:11,-1.5051,-8.0049,0.506,-0.25098,-0.60164,0.9181,subject3
2020-01-01 00:49:12,-1.3482,-8.2033,0.6731699999999999,-0.27647,-0.54415,0.96983,subject3
2020-01-01 00:49:13,-1.4327,-8.132,0.80173,-0.27647,-0.54415,0.96983,subject3
2020-01-01 00:49:14,-1.2808,-8.4316,0.8388399999999999,-0.27647,-0.54415,0.96983,subject3
2020-01-01 00:49:15,-1.3084,-8.8311,0.8917799999999999,-0.27843,-0.49692,0.97629,subject3
2020-01-01 00:49:16,-1.1595,-9.5816,0.8438399999999999,-0.27843,-0.49692,0.97629,subject3
2020-01-01 00:49:17,-1.3899,-10.684,0.55953,-0.27843,-0.49692,0.97629,subject3
2020-01-01 00:49:18,-1.42,-11.767,0.25538,-0.27843,-0.49692,0.97629,subject3
2020-01-01 00:49:19,-1.4009,-12.066,0.38628,-0.25686,-0.51951,0.98276,subject3
2020-01-01 00:49:20,-1.5163,-12.765,0.4659,-0.25686,-0.51951,0.98276,subject3
2020-01-01 00:49:21,-1.8188,-14.175999999999998,0.35368,-0.25686,-0.51951,0.98276,subject3
2020-01-01 00:49:22,-2.173,-14.903,0.7340300000000001,-0.20588,-0.59548,0.93319,subject3
2020-01-01 00:49:23,-2.6337,-12.613,2.661,-0.20588,-0.59548,0.93319,subject3
2020-01-01 00:49:24,-2.5719,-9.0492,4.0788,-0.20588,-0.59548,0.93319,subject3
2020-01-01 00:49:25,-1.7428,-7.6934,3.657,-0.20588,-0.59548,0.93319,subject3
2020-01-01 00:49:26,-0.4524399999999999,-8.9726,2.7389,-0.1117599999999999,-0.6653,0.90302,subject3
2020-01-01 00:49:27,0.5987,-10.485,1.5383,-0.1117599999999999,-0.6653,0.90302,subject3
2020-01-01 00:49:28,0.91004,-11.525,0.5070899999999999,-0.1117599999999999,-0.6653,0.90302,subject3
2020-01-01 00:49:29,0.76299,-10.559,0.086627,-0.011765,-0.69815,0.87284,subject3
2020-01-01 00:49:30,0.96016,-9.226,0.40328,-0.011765,-0.69815,0.87284,subject3
2020-01-01 00:49:31,0.48101,-7.914,1.6043,-0.011765,-0.69815,0.87284,subject3
2020-01-01 00:49:32,0.30384,-7.1275,2.2478,-0.011765,-0.69815,0.87284,subject3
2020-01-01 00:49:33,-0.722,-6.3482,2.1826,-0.1,-0.70021,0.87284,subject3
2020-01-01 00:49:34,-1.6436,-5.8593,2.0716,-0.1,-0.70021,0.87284,subject3
2020-01-01 00:49:35,-2.1846,-6.1214,1.8606,-0.1,-0.70021,0.87284,subject3
2020-01-01 00:49:36,-2.3146,-6.5001,1.9875,-0.24706,-0.6694,0.84052,subject3
2020-01-01 00:49:37,-2.4476,-6.8679,2.2087,-0.24706,-0.6694,0.84052,subject3
2020-01-01 00:49:38,-2.2549,-7.5067,2.333,-0.24706,-0.6694,0.84052,subject3
2020-01-01 00:49:39,-2.0186,-7.542000000000001,2.8,-0.24706,-0.6694,0.84052,subject3
2020-01-01 00:49:40,-1.7873,-7.9012,2.8758,-0.31961,-0.6632399999999999,0.8254299999999999,subject3
2020-01-01 00:49:41,-1.6292,-7.8408,2.9205,-0.31961,-0.6632399999999999,0.8254299999999999,subject3
2020-01-01 00:49:42,-1.4962,-7.6425,2.7533,-0.31961,-0.6632399999999999,0.8254299999999999,subject3
2020-01-01 00:49:43,-1.6077,-8.0273,2.2653,-0.32745,-0.67967,0.81466,subject3
2020-01-01 00:49:44,-1.894,-9.7063,2.3689,-0.32745,-0.67967,0.81466,subject3
2020-01-01 00:49:45,-2.0277,-11.313,2.6948,-0.32745,-0.67967,0.81466,subject3
2020-01-01 00:49:46,-2.0591,-13.203,2.7044,-0.32745,-0.67967,0.81466,subject3
2020-01-01 00:49:47,-1.5684,-12.884,2.5745,-0.28039,-0.7269,0.78664,subject3
2020-01-01 00:49:48,-1.2996,-12.751,1.9041,-0.28039,-0.7269,0.78664,subject3
2020-01-01 00:49:49,-1.5148,-13.959,2.1458,-0.28039,-0.7269,0.78664,subject3
