id,date,x_acc,y_acc,z_acc,x_gyro,y_gyro,z_gyro
B_1604,2020-05-11 03:00:00,0.81433105,14.390366,4.7272797,-1.4579926,-0.12336731,0.1162262
B_1604,2020-05-11 04:00:00,4.842758,12.121841,2.3519135,-1.619812,1.6167145,1.0072021
B_1604,2020-05-11 05:00:00,1.6846924,8.820877,1.135086,-1.9388428,-1.544632,4.271126155605481
B_1604,2020-05-11 06:00:00,4.2898407,5.222519,3.4906158,-2.5043793,-1.8745422,0.88290405
B_1604,2020-05-11 07:00:00,3.4150543,2.2930908,0.6060028,-0.36053467,-0.5812988,1.7852783
B_1604,2020-05-11 08:00:00,1.5746613,15.595367,1.0593109,0.9032593,-0.5382538,0.5821686
B_1604,2020-05-11 09:00:00,-8.938034,15.752594,9.059692,1.5112915,1.7848206,0.27738953
B_1604,2020-05-11 10:00:00,5.06723,17.37088,6.332718,1.6908722,-1.5375824,0.2026825
B_1604,2020-05-11 11:00:00,-5.809601,12.40004,2.8885345,0.003753662,-1.1770782,0.07904053
B_1604,2020-05-11 12:00:00,-0.94244385,3.441452,0.5083008,-0.2158966,-2.105194,0.7478485
B_1604,2020-05-11 13:00:00,-0.8151245,-4.730835,4.898697,-0.81044006,-1.6140137,3.0261688
B_1604,2020-05-11 14:00:00,4.2165375,4.809387,4.1230927,0.5831299,3.1962128,2.4440765
B_1604,2020-05-11 15:00:00,-2.6075592,11.59845,5.7483673,2.866516,0.7520752,2.2657776
B_1604,2020-05-11 16:00:00,-3.4355316,4.8552094,4.58963,0.38955688,-0.35002136,0.24128723
B_1604,2020-05-11 17:00:00,-4.420685,19.427322,6.3711853,-0.5491028,-0.20306396,0.9232483
B_1604,2020-05-11 18:00:00,3.8142548,14.70015,5.7093353,-1.613678,0.42121887,0.30941772
B_1604,2020-05-11 19:00:00,10.6528015,14.546646,5.890976,-2.1289978,1.6837769,1.397644
B_1604,2020-05-11 20:00:00,-1.8207092,8.083282,0.40039063,-2.1515198,-0.887558,3.6918793
B_1604,2020-05-11 21:00:00,4.1908264,4.9683533,2.7886963,-2.7298737,-1.4386292,1.1872101
B_1604,2020-05-11 22:00:00,3.4343567,4.8829346,0.103652954,-0.58592224,-0.29649353,1.8724213
B_1604,2020-05-11 23:00:00,1.8644257,16.838379,1.5739441,0.91937256,0.086639404,0.10820007
B_1604,2020-05-12 00:00:00,-4.9632874,16.349365,6.5581207,1.3620605,0.41532898,0.9647522
B_1604,2020-05-12 01:00:00,-1.9345398,18.044983,5.0247803,1.4397888,-1.4739227,0.7312012
B_1604,2020-05-12 02:00:00,-3.8385315,9.430206,2.9150543,0.05050659,-0.69577026,0.474411
B_1604,2020-05-12 03:00:00,-2.4881744,0.6743164,0.6570282,-1.1501617,1.2443542,0.48458862
B_1604,2020-05-12 04:00:00,-0.24317932,-3.679062,3.0451508,-0.111190796,-1.0493164,1.2761383
B_1604,2020-05-12 05:00:00,5.4103394,3.974472,0.4920807,2.8383636,1.7645569,2.0979156
B_1604,2020-05-12 06:00:00,0.7637787,5.913788,5.1344757,2.4486542,-0.42495728,1.7710724
B_1604,2020-05-12 07:00:00,1.0101929,5.466522,7.53891,0.82437134,-0.2551422,0.5026703
B_1604,2020-05-12 08:00:00,3.6536255,6.637512,6.6653137,-0.710968,-0.10786438,0.6244812
B_1604,2020-05-12 09:00:00,4.269943,9.459412,1.7616119,-1.5276947,0.16819763,0.3802948
B_1604,2020-05-12 10:00:00,5.188141,11.347397,0.9878235,-2.046692,-0.33776855,1.6680756
B_1604,2020-05-12 11:00:00,-0.229599,7.7501373,2.041397,-1.9981384,-0.45828247,2.099762
B_1604,2020-05-12 12:00:00,3.0965729,5.0762177,1.3157196,-0.47175598,0.5674896,1.8136597
B_1604,2020-05-12 13:00:00,3.2804108,3.909027,0.533844,0.41966248,-0.035873413,1.7867279
B_1604,2020-05-12 14:00:00,-4.939377,10.939621,1.2985992,0.5924072,0.7884064,0.6606293
B_1604,2020-05-12 15:00:00,-5.78006,19.613052,1.9794617,1.519928,-0.024459839,0.23387146
B_1604,2020-05-12 16:00:00,3.2171936,18.758118,6.243759,1.0664673,-0.60528564,0.014831543
B_1604,2020-05-12 17:00:00,0.9250183,11.920975,3.5265045,-0.46714783,-0.054397583,0.6512604
B_1604,2020-05-12 18:00:00,-1.9238434,2.1429138,0.291687,-0.7081909,-1.3755188,0.89801025
B_1604,2020-05-12 19:00:00,-1.8660583,-2.370346,0.5031891,0.29930115,-0.5685272,2.5914917
B_1604,2020-05-12 20:00:00,2.0880737,3.8409424,0.70591736,1.6828613,0.34596252,2.8018951
B_1604,2020-05-12 21:00:00,1.0518188,4.7454376,2.0700073,2.0709076,-0.65052795,1.3557434
B_1604,2020-05-12 22:00:00,-1.092926,11.081894,5.3204193,0.59721375,-0.8090668,0.6910248
B_1604,2020-05-12 23:00:00,0.9306946,15.319107,5.140579,-1.0158081,-0.20513916,0.23979187
B_1604,2020-05-13 00:00:00,6.1393127,14.07872,2.7370148,-2.0817108,0.6308441,0.46980286
B_1604,2020-05-13 01:00:00,2.0224762,12.018433,3.3177948,-1.8786774,-1.3908386,2.6237183
B_1604,2020-05-13 02:00:00,1.7510834,6.753601,3.3368073,-1.9916382,0.5364075,1.8640289
B_1604,2020-05-13 03:00:00,3.2768707,4.184082,1.3238068,0.38442993,-0.07342529,1.9801025
B_1604,2020-05-13 04:00:00,2.404602,1.023819,2.0667877,0.22698975,0.18241882,1.2598572
B_1604,2020-05-13 05:00:00,-13.268219,13.712326,3.7790985,0.57670593,0.71932983,0.27445984
B_1604,2020-05-13 06:00:00,-7.4752655,19.613052,0.12670898,1.2612152,0.36965942,1.0139923
B_1604,2020-05-13 07:00:00,-0.058792114,15.290237,3.951767,1.1114349,-0.80755615,0.4507141
B_1604,2020-05-13 08:00:00,-2.0664215,8.706589,0.61398315,-1.2795105,-0.35188293,1.1172485
B_1604,2020-05-13 09:00:00,-4.6999664,-1.0333862,0.35743713,-0.6540222,-2.8448334,1.1761932
B_1604,2020-05-13 10:00:00,-0.5872803,-4.733856,0.85661316,1.5489502,2.6419373,2.2814178
B_1604,2020-05-13 11:00:00,8.636108,10.58197,1.7792816,1.9774933,-0.7148895,2.5245514
B_1604,2020-05-13 12:00:00,-7.003952,0.03211975,4.339813,3.2148895,-1.5453186,0.4961548
B_1604,2020-05-13 13:00:00,-2.0512085,7.4632416,6.8480835,0.2951355,-0.71543884,0.8005829
B_1604,2020-05-13 14:00:00,1.3920898,7.830429,3.7761383,-1.2428436,0.06665039,0.33988953
B_1604,2020-05-13 15:00:00,3.2373047,16.68135,1.1276855,-1.799942,0.6065674,0.54667664
B_1604,2020-05-13 16:00:00,-1.3907166,10.217453,1.0957642,-1.7067871,-3.4106903,3.7817993
B_1604,2020-05-13 17:00:00,4.262512,4.957123,1.520874,-1.9183502,1.3356018,1.0992432
B_1604,2020-05-13 18:00:00,4.3309784,2.7314606,1.5476837,0.47395325,-1.2024078,2.7248688
B_1604,2020-05-13 19:00:00,1.289566,4.6894226,0.12097168,-0.10220337,0.73905945,0.96495056
B_1604,2020-05-13 20:00:00,-14.202726967173277,16.93631,5.2858276,0.81414795,0.39367676,0.13830566
B_1604,2020-05-13 21:00:00,0.36369324,19.608276,2.9235382,1.9971313,-0.03755188,0.4438324
B_1604,2020-05-13 22:00:00,-1.9408722,18.764923,1.0926819,-0.18327332,-0.84420776,0.062927246
B_1604,2020-05-13 23:00:00,-1.3734283,3.2736359,0.66293335,-1.2790527,-0.7268524,1.4416504
B_1604,2020-05-14 00:00:00,-3.7322998,-6.946213,3.110199,-0.36270142,-1.3500519,0.92489624
B_1604,2020-05-14 01:00:00,1.6448517,-1.5293579,2.4621582,0.32363892,0.23794556,3.0422974
B_1604,2020-05-14 02:00:00,0.83021545,11.491623,6.4270935,1.8751984,1.7232513,2.1239166
B_1604,2020-05-14 03:00:00,1.605545,18.125275,2.4304352,2.4921112,-0.30368042,1.0769653
B_1604,2020-05-14 04:00:00,-0.6553955,6.7314606,0.39012146,-0.17680359,0.08909607,0.92666626
B_1604,2020-05-14 05:00:00,-7.0834503,12.886398,8.260025,-1.2548065,0.23324585,0.33328247
B_1604,2020-05-14 06:00:00,4.1413727,14.852493,4.152054,-1.9246063,0.619339,0.7469177
B_1604,2020-05-14 07:00:00,1.473053,7.405136,1.6281738,-2.3543396,1.6081085,1.9803467
B_1604,2020-05-14 08:00:00,3.2024841,4.2742615,1.2371216,-1.5438995,1.2622223,2.664154
B_1604,2020-05-14 09:00:00,3.7328033,2.7314453,2.9029388,-0.40655518,0.9090576,1.5271454
B_1604,2020-05-14 10:00:00,-0.655838,6.3889313,2.3840485,-0.052352905,0.3022766,1.0502472
B_1604,2020-05-14 11:00:00,-4.630371,18.264389,7.834427,1.3625793,0.16287231,0.22099304
B_1604,2020-05-14 12:00:00,-0.41949463,14.9655,2.5690002,1.695404,-0.04826355,0.54945374
B_1604,2020-05-14 13:00:00,2.1082764,13.320038,5.7772675,0.7251129,-1.667984,0.3170166
B_1604,2020-05-14 14:00:00,-7.3706055,3.5055847,0.87768555,-1.3372345,-2.2262726,0.557251
B_1604,2020-05-14 15:00:00,-1.7541046,-1.6936646,1.2911072,-1.2808838,-1.4562378,1.2510376
B_1604,2020-05-14 16:00:00,3.0775146,1.7725525,1.2898712,0.8035431,2.637909,3.5249329
B_1604,2020-05-14 17:00:00,-4.2357025,14.706512,8.551926,3.2693481,1.1787567,1.5437164
B_1604,2020-05-14 18:00:00,-12.214294,7.9841614,8.553421,2.4425812,-0.45918274,0.49420166
B_1604,2020-05-14 19:00:00,-6.6056213,1.6354065,8.056534,-0.057678223,-0.22088623,0.5701599
B_1604,2020-05-14 20:00:00,-4.3252716,16.537415,10.301514,-1.333252,0.042617798,0.07028198
B_1604,2020-05-14 21:00:00,6.643387,9.399475,7.3145905,-1.8421478,0.9664612,0.78323364
B_1604,2020-05-14 22:00:00,1.0969391,6.750992,1.5668335,-1.8411255,1.3793945,1.7702484
B_1604,2020-05-14 23:00:00,2.6887817,6.3346863,2.62471,-1.5696106,0.56044006,1.9644012
B_1604,2020-05-15 00:00:00,2.9422913,3.111679,2.408905,-0.9546509,0.58499146,1.66185
B_1604,2020-05-15 01:00:00,2.8072815,10.925766,5.4742737,0.18981934,0.6158905,1.0516052
B_1604,2020-05-15 02:00:00,0.83703613,16.5056,1.289856,1.0915527,0.5067444,0.027786255
B_1604,2020-05-15 03:00:00,1.3428192,16.999832,1.3719788,1.2551575,-0.09585571,0.55960083
B_1604,2020-05-15 04:00:00,0.41410828,14.806976,1.9778748,0.67529297,-1.3298187,0.06967163
B_1604,2020-05-15 05:00:00,-3.0330658,4.9156036,0.2272644,-0.576355,-1.6511536,0.46232605
B_1604,2020-05-15 06:00:00,-1.8889008,-1.0542603,2.3410034,-1.2476501,-0.49394226,1.3999481
B_1604,2020-05-15 07:00:00,0.7650604,0.31625366,0.9291229,0.6511688,2.9001465,2.0685272
B_1604,2020-05-15 08:00:00,0.4500885,12.817139,0.9923401,3.2408905,0.87075806,1.6087189
B_1604,2020-05-15 09:00:00,-2.2342377,6.391693,6.291916,1.0873413,-0.8162384,0.8180847
B_1604,2020-05-15 10:00:00,-2.0574036,13.353592,5.059616,-0.6345215,-0.594635,0.7264099
B_1604,2020-05-15 11:00:00,3.8458862,14.184662,9.281738,-1.4376068,0.1414032,0.052383423
B_1604,2020-05-15 12:00:00,1.7919617,8.68132,0.33389282,-1.4603729,1.5403595,0.86621094
B_1604,2020-05-15 13:00:00,-0.73651123,7.659897,2.2483826,-1.6921539,-0.5625763,3.4204407
B_1604,2020-05-15 14:00:00,4.435379,6.347946,2.8524933,-2.5466156,-0.42843628,0.698761
B_1604,2020-05-15 15:00:00,3.4125824,4.566284,1.0350189,-0.2753601,-0.13575745,1.6343994
B_1604,2020-05-15 16:00:00,3.4821472,14.154602,4.311081,0.85617065,-0.035369873,0.883255
B_1604,2020-05-15 17:00:00,-4.7199707,16.266083,4.192688,1.2101898,0.86257935,0.4655609
B_1604,2020-05-15 18:00:00,4.193161,19.017853,7.382675,1.3545074,-0.4810791,0.9806824
B_1604,2020-05-15 19:00:00,-2.653656,12.615662,1.2225342,0.75439453,-1.3119507,0.027252197
B_1604,2020-05-15 20:00:00,-3.6623535,4.4954987,1.1319275,0.23887634,1.9976654,1.2433777
B_1604,2020-05-15 21:00:00,-2.9821777,-2.4776764,2.2128448,-2.2197418,-1.7424316,0.4549408
B_1604,2020-05-15 22:00:00,5.4550934,1.3287811,0.94487,1.0109558,1.3694153,2.0721588
B_1604,2020-05-15 23:00:00,2.534027,5.772171,3.2037354,3.9679108,0.71603394,2.6821442
B_1604,2020-05-16 00:00:00,-14.202726967173277,18.801971,4.5613403,1.0846863,-0.7925873,0.123428345
B_1604,2020-05-16 01:00:00,-0.082336426,-4.661972,7.491501,-0.15281677,-0.07962036,1.2888184
B_1604,2020-05-16 02:00:00,0.8479309,19.379532,7.955475,-1.1895447,-0.04360962,0.10069275
B_1604,2020-05-16 03:00:00,7.9824066,14.840057,5.0744324,-1.9711609,0.0912323,0.98391724
B_1604,2020-05-16 04:00:00,-0.5771637,10.896576,2.3118286,-2.0149536,0.012130737,2.09935
B_1604,2020-05-16 05:00:00,2.261673,5.80513,0.035858154,-1.671051,1.5373535,1.7347107
B_1604,2020-05-16 06:00:00,5.947937,1.8959961,1.832901,-0.0019836426,-0.28056335,2.4505157
B_1604,2020-05-16 07:00:00,0.10932922,5.3414154,0.6187134,0.51405334,0.7013855,1.1239929
B_1604,2020-05-16 08:00:00,-10.014633,19.613052,4.4780884,0.83932495,0.9295349,0.22010803
B_1604,2020-05-16 09:00:00,2.3961182,19.276703,1.4581909,1.2325745,0.18476868,0.49049377
B_1604,2020-05-16 10:00:00,1.3782806,15.39621,3.028061,0.102249146,-0.39552307,0.4871521
B_1604,2020-05-16 11:00:00,0.74282837,6.2420197,0.24758911,-1.7174072,-0.40937805,0.1819458
B_1604,2020-05-16 12:00:00,-4.400528,-4.855377,2.098587,-0.42582703,-1.2817383,2.0422974
B_1604,2020-05-16 13:00:00,-0.31707764,-1.3458099,1.5332642,2.3399353,1.9185028,2.4924927
B_1604,2020-05-16 14:00:00,3.4259949,11.504578,0.88742065,2.4535828,-1.0134125,1.596405
B_1604,2020-05-16 15:00:00,-2.5119781,14.118591,7.939789,1.3441772,-0.79927063,0.4567566
B_1604,2020-05-16 16:00:00,-3.879898,-2.124771,6.1514587,-0.2237091,0.24945068,0.9279785
B_1604,2020-05-16 17:00:00,0.89837646,12.180664,4.817581,-1.2994537,0.3230896,0.18199158
B_1604,2020-05-16 18:00:00,4.0762634,17.345932,3.3309937,-1.7677765,-0.5197296,1.4546967
B_1604,2020-05-16 19:00:00,-0.0662384,9.408615,3.6205902,-1.7814331,-0.82525635,2.4911957
B_1604,2020-05-16 20:00:00,3.5040436,4.2330627,1.2712555,-1.1089172,1.2009277,1.4113159
B_1604,2020-05-16 21:00:00,4.7165985,2.3977356,1.0966797,0.316864,0.25831604,1.7283478
B_1604,2020-05-16 22:00:00,-4.5946655,7.682892,1.825943,0.30044556,0.8772583,0.74806213
B_1604,2020-05-16 23:00:00,-11.4023285,19.613052,2.0019073,1.3934784,0.7404022,0.032318115
B_1604,2020-05-17 00:00:00,2.294098,19.272766,4.798828,1.3129425,-0.34228516,0.17376709
B_1604,2020-05-17 01:00:00,3.5649872,14.278702,4.756378,-0.27398682,-0.10908508,0.6453247
B_1604,2020-05-17 02:00:00,-2.3272552,1.7263947,1.6289825,-0.98439026,-1.5265961,0.40795898
B_1604,2020-05-17 03:00:00,-1.1499634,-4.9408417,2.6866913,0.2321167,-0.07807922,2.127243
B_1604,2020-05-17 04:00:00,2.8300934,3.9450989,2.4092865,1.810852,1.3283997,3.2245789
B_1604,2020-05-17 05:00:00,1.016159,11.472443,0.13737488,2.4200287,-1.0301666,1.4371338
B_1604,2020-05-17 06:00:00,-1.0968933,3.6624298,4.012863,1.1228027,-0.85336304,0.6110687
B_1604,2020-05-17 07:00:00,-0.8202362,4.6481476,0.4997406,-0.904068,-0.21640015,0.55371094
B_1604,2020-05-17 08:00:00,3.0375671,15.723953,0.0073242188,-2.134262,0.611084,0.022155762
B_1604,2020-05-17 09:00:00,1.6964722,13.008667,0.70991516,-2.055359,-1.1078033,2.2177582
B_1604,2020-05-17 10:00:00,-0.049240112,5.97908,2.6608124,-2.0499725,0.23942566,2.1586456
B_1604,2020-05-17 11:00:00,3.1373138,3.2875977,1.776535,-0.49002075,0.42762756,1.923584
B_1604,2020-05-17 12:00:00,2.8168945,4.484024,2.6151733,0.48887634,0.23500061,1.5973206
B_1604,2020-05-17 13:00:00,-9.152771,13.641815,4.6479797,0.92056274,0.8745117,0.42036438
B_1604,2020-05-17 14:00:00,-4.115677,19.203033,1.6790466,1.6021271,0.08164978,0.32566833
B_1604,2020-05-17 15:00:00,2.4823456,18.03946,5.056381,0.9719391,-0.6683655,0.36740112
B_1604,2020-05-17 16:00:00,-0.85697937,9.315964,1.7975006,-0.099746704,0.0069122314,0.4369049
B_1604,2020-05-17 17:00:00,-4.033066,-1.7562256,2.0325012,-1.4737091,-1.7005463,0.12672424
B_1604,2020-05-17 18:00:00,-0.025848389,-5.9790344,0.38479614,-0.65452576,0.76693726,3.2861938
B_1604,2020-05-17 19:00:00,4.3298492,6.119034,0.13902283,2.7273254,2.6490936,3.0351715
B_1604,2020-05-17 20:00:00,-12.702179,17.396301,11.532173740095796,2.2013245,-0.42807007,0.5352936
B_1604,2020-05-17 21:00:00,-7.154358,-2.4858856,0.48892212,0.48754883,0.026992798,1.0473328
B_1604,2020-05-17 22:00:00,-10.3284,13.549469,1.7953644,-0.72621155,-0.113845825,0.6953125
B_1604,2020-05-17 23:00:00,5.6275787,11.958511,7.267151,-1.6465759,0.9530945,0.6656189
B_1604,2020-05-18 00:00:00,0.28105164,7.0164795,0.94044495,-1.868042,0.28692627,1.9263306
B_1604,2020-05-18 01:00:00,-0.3625183,5.8646393,1.0357513,-3.2942657,-1.2829285,2.4167633
B_1604,2020-05-18 02:00:00,4.4490204,2.940918,2.197815,-0.78575134,-1.3695526,2.2854156
B_1604,2020-05-18 03:00:00,1.302414,14.161987,3.8803253,-0.053268433,0.5760803,0.9846039
B_1604,2020-05-18 04:00:00,-4.1605835,19.207977,2.9095306,1.2570953,0.9397888,0.001449585
B_1604,2020-05-18 05:00:00,0.19352722,19.613052,0.029388428,2.3040009,-0.5002899,0.021774292
B_1604,2020-05-18 06:00:00,0.78627014,11.610779,4.17984,-0.25778198,-0.9657593,0.5273895
B_1604,2020-05-18 07:00:00,-2.6501312,2.6480713,1.2616425,-1.1841431,-2.131775,2.5187683
B_1604,2020-05-18 08:00:00,-2.7279358,-9.822937,7.173111,-1.2567444,-1.9579315,0.75717163
B_1604,2020-05-18 09:00:00,4.010544,3.2354736,3.7737732,1.6345825,3.5006256,3.398056
B_1604,2020-05-18 10:00:00,-1.2034302,5.8104095,0.36135864,2.9245148,-1.4757996,2.6855164
B_1604,2020-05-18 11:00:00,4.1660614,2.2344208,9.889511,0.73760986,-0.5186615,0.07028198
B_1604,2020-05-18 12:00:00,-4.7021027,-1.2472534,9.743149,-0.65992737,-0.07421875,0.97558594
B_1604,2020-05-18 13:00:00,4.2858124,7.8641815,8.64032,-1.5020752,0.6072998,0.09794617
B_1604,2020-05-18 14:00:00,8.710129,18.778046,1.5788574,-1.8882751,1.8390961,1.5660248
B_1604,2020-05-18 15:00:00,-0.16523743,9.159119,1.3296661,-2.378128,-0.3575592,3.1413116
B_1604,2020-05-18 16:00:00,3.131485,5.114395,2.7731628,-2.7888794,-0.9578705,1.5280914
B_1604,2020-05-18 17:00:00,4.054291,5.4578094,0.5562897,-0.2657013,-0.22039795,1.7818909
B_1604,2020-05-18 18:00:00,1.1546936,19.463852,3.23909,1.0068054,0.51138306,0.41697693
B_1604,2020-05-18 19:00:00,-3.6454468,18.828186,4.7620697,1.5346832,0.79953,0.4146881
B_1604,2020-05-18 20:00:00,2.9764557,18.067429,0.8833771,1.4071198,-0.89582825,0.10209656
B_1604,2020-05-18 21:00:00,-3.008957,9.494553,4.5128174,0.27708435,0.6837921,0.5383301
B_1604,2020-05-18 22:00:00,-3.5563354,-0.61161804,0.61369324,-0.070755005,2.4981232,1.5800476
B_1604,2020-05-18 23:00:00,0.98095703,-3.8867188,3.7967987,-1.4801788,-1.217926,1.3548889
B_1604,2020-05-19 00:00:00,4.9319305,7.230667,1.965271,1.81781,1.0354004,3.7214355
B_1604,2020-05-19 01:00:00,-6.364807,7.7621307,7.2265625,2.836609,0.9830475,1.9455261
B_1604,2020-05-19 02:00:00,-14.202726967173277,9.984116,11.532173740095796,0.15988159,-0.19866943,0.23918152
B_1604,2020-05-19 03:00:00,-4.2769775,-1.909378,4.577667,-0.7711792,-0.014205933,0.72554016
B_1604,2020-05-19 04:00:00,-3.180832,17.22548,2.1269531,-1.4682922,0.5704193,0.24739075
B_1604,2020-05-19 05:00:00,5.746887,11.548599,2.4095154,-1.639267,-0.009963989,2.270401
B_1604,2020-05-19 06:00:00,-0.16700745,8.146774,3.0760498,-2.129837,-0.89790344,2.4691315
B_1604,2020-05-19 07:00:00,2.5061188,4.872055,2.568512,-1.0433044,-0.63565063,1.1964722
B_1604,2020-05-19 08:00:00,4.593216,9.494934,0.83195496,0.84724426,-0.9286804,1.4818268
B_1604,2020-05-19 09:00:00,-1.2494812,17.275787,0.84251404,0.91674805,0.7577667,0.21516418
B_1604,2020-05-19 10:00:00,-2.8688354,18.17778,1.9122772,1.4902649,0.49819946,0.43685913
B_1604,2020-05-19 11:00:00,2.02565,17.123184,2.4907227,1.0767212,-0.6394806,0.16218567
B_1604,2020-05-19 12:00:00,-1.2391663,9.57869,1.1378937,-0.11021423,0.6949005,0.4439392
B_1604,2020-05-19 13:00:00,-2.5399628,0.22535706,1.1851196,-0.94192505,0.07685852,0.63772583
B_1604,2020-05-19 14:00:00,1.4644623,-2.755478,1.0209198,-0.0932312,-0.12527466,1.6865234
B_1604,2020-05-19 15:00:00,3.5452423,4.02211,0.35923767,2.141159,0.97421265,2.3414307
B_1604,2020-05-19 16:00:00,1.2013855,10.527527,2.1732635,1.7189331,-0.44055176,0.9927521
B_1604,2020-05-19 17:00:00,1.2016907,12.79068,2.4621124,-0.039596558,-0.44544983,0.5846863
B_1604,2020-05-19 18:00:00,1.0132599,13.288773,1.6407776,-1.0840759,0.040039063,0.30290222
B_1604,2020-05-19 19:00:00,4.269623,15.136414,1.0236511,-1.465271,0.8580475,0.7303772
B_1604,2020-05-19 20:00:00,0.811615,10.967987,4.2300873,-1.8779297,-1.5296783,3.2184143
B_1604,2020-05-19 21:00:00,0.36808777,5.8689423,3.9581146,-2.8562927,-0.70277405,1.4414368
B_1604,2020-05-19 22:00:00,3.6705933,2.7026062,1.4032745,-0.7877197,-1.7129974,1.5326691
B_1604,2020-05-19 23:00:00,1.6157379,9.177231,0.525177,0.4173584,-0.84420776,1.2205963
B_1604,2020-05-20 00:00:00,-8.154663,15.864655,2.5190887,1.1082306,0.51856995,0.109573364
B_1604,2020-05-20 01:00:00,-1.4510345,17.176453,0.28718567,1.6931305,-0.28172302,0.8221741
B_1604,2020-05-20 02:00:00,-3.1583862,13.836746,3.0075836,1.1076355,-0.95262146,0.1962738
B_1604,2020-05-20 03:00:00,-1.9502563,5.096939,0.15359497,0.70648193,1.8467865,0.9857178
B_1604,2020-05-20 04:00:00,-1.1352692,-2.7353973,2.1286316,-1.080368,-1.7641907,0.6287689
B_1604,2020-05-20 05:00:00,5.4156036,-1.083435,2.3988953,0.9920044,2.4443817,2.101471
B_1604,2020-05-20 06:00:00,2.2990112,5.7065277,5.694809,3.1108246,0.62760925,2.372528
B_1604,2020-05-20 07:00:00,2.0219269,17.59085,9.70491,1.1957397,-1.208252,0.22950745
B_1604,2020-05-20 08:00:00,3.0262146,10.902985,6.7697144,-0.21829224,-0.47270203,0.8319092
B_1604,2020-05-20 09:00:00,1.188034,12.119858,4.0782013,-1.4867249,-0.21549988,0.12106323
B_1604,2020-05-20 10:00:00,5.690506,14.357605,1.2176208,-1.739151,1.5526428,0.93122864
B_1604,2020-05-20 11:00:00,-1.3259735,9.696747,4.56691,-2.197464,-1.9963837,3.7309875
B_1604,2020-05-20 12:00:00,3.364624,5.0083923,1.8219604,-2.6414032,-2.2084808,1.4928436
B_1604,2020-05-20 13:00:00,3.6166687,2.8014832,1.3419495,-1.4868622,0.81692505,1.4947662
B_1604,2020-05-20 14:00:00,4.354126,19.340927,3.5232697,0.4467163,-0.2504425,0.58569336
B_1604,2020-05-20 15:00:00,-5.858261,14.427765,4.634323,0.98246765,0.16517639,0.8201752
B_1604,2020-05-20 16:00:00,1.725357,18.346222,2.669693,1.73143,-0.26687622,1.1572266
B_1604,2020-05-20 17:00:00,-5.3226624,8.788712,0.3764038,0.72154236,-0.6490021,0.039398193
B_1604,2020-05-20 18:00:00,-3.8968048,1.381134,0.65293884,-0.4268341,2.1937408,2.1172333
B_1604,2020-05-20 19:00:00,-2.2114258,-6.8322144,3.5716705,-1.8431549,-0.7755127,0.8049469
B_1604,2020-05-20 20:00:00,6.6095123,0.74494934,1.8840332,1.4617157,2.973999,3.2006226
B_1604,2020-05-20 21:00:00,4.0110474,6.21994,3.902237,2.8661957,-0.36383057,2.1021423
B_1604,2020-05-20 22:00:00,9.974075,9.850189,11.532173740095796,0.7297058,-0.90190125,0.4328766
B_1604,2020-05-20 23:00:00,-4.316391,-9.027985,0.84591675,-0.37820435,-0.51646423,0.8249054
B_1604,2020-05-21 00:00:00,-1.303772,15.841904,3.8658295,-1.3577118,-0.28500366,0.09477234
B_1604,2020-05-21 01:00:00,3.976532,10.806915,2.356369,-2.1317291,-1.0314026,1.8251495
B_1604,2020-05-21 02:00:00,-0.0059661865,7.7250366,2.4080658,-1.8607025,-1.7979889,3.1167297
B_1604,2020-05-21 03:00:00,3.2207336,6.1464996,0.9844208,-1.8301239,1.7957611,0.6419525
B_1604,2020-05-21 04:00:00,3.5971985,5.355072,1.9095459,-0.2937622,0.16778564,1.45784
B_1604,2020-05-21 05:00:00,-2.2747192,12.678314,2.0165405,0.633728,0.15870667,0.46362305
B_1604,2020-05-21 06:00:00,-8.667206,14.963013,0.6892853,1.1532593,0.7008362,0.7026825
B_1604,2020-05-21 07:00:00,3.3276672,17.82283,3.4908142,1.2413025,-0.5674286,0.63694763
B_1604,2020-05-21 08:00:00,-2.8124542,9.937592,1.6111603,0.33996582,-1.5020599,0.39369202
B_1604,2020-05-21 09:00:00,-1.127533,-0.24057007,0.15483093,-0.60224915,-1.1863556,1.0055542
B_1604,2020-05-21 10:00:00,-0.8965454,-3.9575195,0.55836487,0.22341919,1.0050812,3.0472412
B_1604,2020-05-21 11:00:00,3.2596893,4.3417206,1.0115662,2.8665466,2.5943146,2.2612915
B_1604,2020-05-21 12:00:00,-0.30407715,7.7525635,4.8792877,2.543747,-0.07014465,0.9351349
B_1604,2020-05-21 13:00:00,-2.6186981,5.8071136,4.83815,-0.038009644,-0.09938049,0.54074097
B_1604,2020-05-21 14:00:00,2.2462006,15.96843,6.0723724,-1.1562958,0.0038604736,0.24790955
B_1604,2020-05-21 15:00:00,6.621109,10.220291,2.8002625,-1.6539154,1.1539459,0.86901855
B_1604,2020-05-21 16:00:00,1.5609131,8.026123,2.472412,-1.845993,1.3911285,2.0578308
B_1604,2020-05-21 17:00:00,1.0031891,5.7454987,3.0702667,-2.3404083,0.4036255,1.5253601
B_1604,2020-05-21 18:00:00,3.715866,4.869156,1.662796,-1.4441986,0.04989624,1.3674927
B_1604,2020-05-21 19:00:00,-0.7542114,12.169037,5.2251587,0.35517883,-0.22407532,1.1770935
