id,date,x_acc,y_acc,z_acc,x_gyro,y_gyro,z_gyro
A_1608,2020-01-05 13:00:00,0.23010254,8.606293,2.086609,-0.4300537,0.47280884,0.37304688
A_1608,2020-01-05 14:00:00,-0.9312439,8.330261,1.458725,0.10852051,-0.61135864,0.21461487
A_1608,2020-01-05 15:00:00,2.011322,9.8428955,0.20599365,0.506897,-0.65763855,0.9008789
A_1608,2020-01-05 16:00:00,2.7299347,8.875427,1.6072083,1.7594452,-0.07672119,1.0936737
A_1608,2020-01-05 17:00:00,2.1162262,8.233734,2.370575,1.462738,-0.93681335,0.1947937
A_1608,2020-01-05 18:00:00,-0.13052368,12.162888,1.9810791,0.6545105,-2.337326,0.42462158
A_1608,2020-01-05 19:00:00,-2.5793152,11.293671,3.4962158,0.9722748,-1.4712067,0.18595886
A_1608,2020-01-05 20:00:00,-1.4783325,11.787735,3.1719818,1.2264252,-0.50852966,0.51953125
A_1608,2020-01-05 21:00:00,-2.3837433,15.461731,4.7202454,0.6767731,-0.07048035,0.86720276
A_1608,2020-01-05 22:00:00,-5.6600037,19.357346,2.6792297,0.36457825,-0.01763916,0.55485535
A_1608,2020-01-05 23:00:00,-5.3936768,19.613052,1.0709686,0.5914154,0.285141,0.08874512
A_1608,2020-01-06 00:00:00,-3.880539,18.63124,1.2048798,-0.2776184,0.56799316,1.1427307
A_1608,2020-01-06 01:00:00,-0.9181366,14.445755,1.030777,-1.6478882,1.3531647,1.4989624
A_1608,2020-01-06 02:00:00,0.8084259,10.851196,3.161438,-2.189865,-1.2611847,0.322052
A_1608,2020-01-06 03:00:00,2.1727753,10.89888,2.3615265,-1.9100037,0.41392517,0.4822693
A_1608,2020-01-06 04:00:00,4.737335,9.436096,1.37677,-1.6224365,1.9390564,0.48861694
A_1608,2020-01-06 05:00:00,2.380127,5.106369,3.8691864,0.019836426,1.8787537,0.0982666
A_1608,2020-01-06 06:00:00,0.2372284,5.314331,0.41401672,0.65133667,0.9025421,0.055603027
A_1608,2020-01-06 07:00:00,-0.4400177,2.4612122,1.154129,0.060531616,0.42951965,0.23275757
A_1608,2020-01-06 08:00:00,-1.1911926,-0.06362915,0.040512085,-0.37493896,0.20347595,0.07901001
A_1608,2020-01-06 09:00:00,-2.0581512,1.067627,0.2006073,-0.098480225,0.9052887,0.059188843
A_1608,2020-01-06 10:00:00,-1.140152,2.3891144,0.10348511,-0.55955505,-0.48832703,0.31028748
A_1608,2020-01-06 11:00:00,-0.90426636,2.6385193,0.16607666,0.5805054,-0.91656494,0.40711975
A_1608,2020-01-06 12:00:00,-0.9122772,4.481949,0.32226563,1.5765839,-0.50471497,0.9965515
A_1608,2020-01-06 13:00:00,-0.39723206,7.546463,3.809723,1.1986542,0.028640747,0.35220337
A_1608,2020-01-06 14:00:00,0.9936676,12.035324,6.0366974,0.6745148,-2.1136627,0.56259155
A_1608,2020-01-06 15:00:00,2.0609894,15.367706,6.478485,0.9932556,-1.8093567,0.008605957
A_1608,2020-01-06 16:00:00,1.5577545,11.760345,8.031100054315157,1.4080353,-0.30041504,0.7675171
A_1608,2020-01-06 17:00:00,0.52293396,6.571396,5.7808228,0.7451172,-0.24943542,1.0731049
A_1608,2020-01-06 18:00:00,-2.9158478,10.00975,0.06591797,0.23410034,-0.42137146,0.46339417
A_1608,2020-01-06 19:00:00,-1.5684814,17.173294,1.2261505,0.6588745,0.45961,0.016418457
A_1608,2020-01-06 20:00:00,-5.06958,19.613052,2.8417664,-0.08911133,0.9036102,1.1275787
A_1608,2020-01-06 21:00:00,-7.2595673,8.685562,3.01651,-1.6067963,1.2032928,1.5750275
A_1608,2020-01-06 22:00:00,-3.2424774,4.2813873,1.3828735,-2.075241,-1.0720825,0.36886597
A_1608,2020-01-06 23:00:00,1.9123077,6.3114014,4.0247955,-1.6685638,0.03517151,0.45404053
A_1608,2020-01-07 00:00:00,4.811035,7.1649933,1.9363708,-1.7304535,2.2181244,0.6010437
A_1608,2020-01-07 01:00:00,2.1260223,8.79567,1.5699615,-0.22398376,2.279007,0.111587524
A_1608,2020-01-07 02:00:00,-8.36557,8.99202,0.9851227,0.6234894,1.1428833,0.05557251
A_1608,2020-01-07 03:00:00,-7.2745056,8.394104,0.9263153,0.40803528,0.62934875,0.06465149
A_1608,2020-01-07 04:00:00,-3.2868195,9.746628,0.05557251,-0.32600403,0.1659851,0.008651733
A_1608,2020-01-07 05:00:00,-2.7672577,11.137482,2.2375183,-0.23100281,0.94662476,0.17871094
A_1608,2020-01-07 06:00:00,-1.4900055,10.186615,0.6887207,-0.778595,-0.51568604,0.13456726
A_1608,2020-01-07 07:00:00,0.59458923,7.864258,0.5160675,0.17304993,-0.79237366,0.6286011
A_1608,2020-01-07 08:00:00,0.3105011,5.8004303,0.63272095,1.423111,-0.74638367,1.3087006
A_1608,2020-01-07 09:00:00,0.63298035,5.3945923,0.14700317,1.697998,-0.28126526,0.177948
A_1608,2020-01-07 10:00:00,1.5590515,6.8127747,0.8364868,1.0503845,-1.6615753,0.26113892
A_1608,2020-01-07 11:00:00,3.0868988,8.616043,2.3281708,0.7132263,-2.1256714,0.17547607
A_1608,2020-01-07 12:00:00,2.0461426,7.835083,0.6250458,1.3266602,-0.78697205,0.5200043
A_1608,2020-01-07 13:00:00,1.2928314,7.6388702,1.2153015,0.8676758,-0.32011414,0.8537903
A_1608,2020-01-07 14:00:00,1.5121918,8.567902,0.4111328,0.47851563,-0.17329407,0.5988159
A_1608,2020-01-07 15:00:00,0.12402344,9.9474945,1.1817017,0.50083923,0.17098999,0.19322205
A_1608,2020-01-07 16:00:00,-0.30970764,9.799759,1.5040131,0.008331299,0.4645691,0.7310791
A_1608,2020-01-07 17:00:00,0.56214905,9.486938,0.57110596,-1.2533112,1.1160431,1.7876129
A_1608,2020-01-07 18:00:00,1.1203766,8.615677,1.3290558,-1.9648132,-0.27590942,0.69918823
A_1608,2020-01-07 19:00:00,0.87008667,9.68515,1.9693909,-1.9654083,-1.1746674,0.22001648
A_1608,2020-01-07 20:00:00,1.9037476,10.705582,0.08203125,-1.5105286,1.4775696,0.78196716
A_1608,2020-01-07 21:00:00,1.2815857,12.833267,1.8811798,-0.12994385,2.0543976,0.0435791
A_1608,2020-01-07 22:00:00,1.0475922,13.561768,5.89032,0.8145447,1.3564911,0.11717224
A_1608,2020-01-07 23:00:00,-3.135727,9.403015,5.8292236,0.37071228,0.27809143,0.10765076
A_1608,2020-01-08 00:00:00,-4.388809,12.871643,3.3429108,-0.5332947,0.06489563,0.1852417
A_1608,2020-01-08 01:00:00,-2.8403473,19.613052,2.743988,-0.88479614,0.72906494,0.13269043
A_1608,2020-01-08 02:00:00,-5.6529236,19.20961,1.881485,-0.5084381,-0.92240906,0.45277405
A_1608,2020-01-08 03:00:00,-6.410507,16.672836,1.0596313,0.45262146,-0.8426056,0.78738403
A_1608,2020-01-08 04:00:00,-3.1752777,12.402405,0.85995483,2.1908875,-0.31051636,1.5616608
A_1608,2020-01-08 05:00:00,0.32315063,10.0516205,3.8840485,1.3326721,-0.77957153,0.33898926
A_1608,2020-01-08 06:00:00,4.801483,11.290207,0.4509735,0.88797,-2.2996216,0.43450928
A_1608,2020-01-08 07:00:00,6.4111786,9.926834,2.2911682,1.2472839,-1.2992096,0.28529358
A_1608,2020-01-08 08:00:00,1.7934723,5.5879364,0.73376465,1.2620544,-0.106399536,0.83200073
A_1608,2020-01-08 09:00:00,-1.3820343,3.7366028,3.6138916,0.3759308,-0.12184143,0.7957306
A_1608,2020-01-08 10:00:00,-2.3684082,3.4846954,1.2700043,0.42391968,0.26783752,0.33906555
A_1608,2020-01-08 11:00:00,-2.6920776,1.5496368,1.7823944,0.28276062,0.43746948,0.6156769
A_1608,2020-01-08 12:00:00,-2.626419,0.5819397,0.47177124,-1.0536499,0.87535095,1.7545471
A_1608,2020-01-08 13:00:00,-2.3994293,1.9282684,0.6006012,-2.3460999,-0.3769989,0.88116455
A_1608,2020-01-08 14:00:00,-1.9207916,2.1370544,1.2403259,-2.1772003,-1.400711,0.13023376
A_1608,2020-01-08 15:00:00,-1.6056061,3.2938538,1.5868683,-1.7832947,1.6026764,0.9412384
A_1608,2020-01-08 16:00:00,-0.87731934,5.982849,4.014374,-0.35092163,2.2830963,0.13790894
A_1608,2020-01-08 17:00:00,0.6938324,10.462601,5.068268,0.3948059,1.8195953,0.21051025
A_1608,2020-01-08 18:00:00,1.3852997,16.691727,4.7278748,0.09335327,0.717453,0.331604
A_1608,2020-01-08 19:00:00,0.8351898,13.926132,6.0456543,-0.6551666,0.026855469,0.43585205
A_1608,2020-01-08 20:00:00,1.060257,6.6062317,6.7041626,-0.53868103,1.278595,0.25508118
A_1608,2020-01-08 21:00:00,-2.2500305,8.672714,2.0883484,-0.44386292,-0.4628296,0.17633057
A_1608,2020-01-08 22:00:00,-3.801178,16.305237,1.6460419,0.47155762,-0.80218506,0.65141296
A_1608,2020-01-08 23:00:00,-1.4016418,19.613052,2.2385101,1.9153442,-0.28068542,1.2330475
A_1608,2020-01-09 00:00:00,-8.208618,12.080093,4.413864,1.6768188,0.031295776,0.14654541
A_1608,2020-01-09 01:00:00,-6.5112915,4.4505005,1.7458801,1.026001,-1.6580658,0.37950134
A_1608,2020-01-09 02:00:00,-0.23999023,4.539383,4.058304,0.6739197,-1.4492645,0.05847168
A_1608,2020-01-09 03:00:00,6.151291,6.0976563,2.9355774,0.9442749,-0.6320801,0.38224792
A_1608,2020-01-09 04:00:00,5.8894196,6.3554993,2.4681244,0.8629761,-0.14016724,0.5624237
A_1608,2020-01-09 05:00:00,0.99261475,7.986664,1.6556702,0.59129333,0.19494629,0.35760498
A_1608,2020-01-09 06:00:00,-11.08222522027562,9.121475,1.8273621,0.8231659,0.4037323,0.26637268
A_1608,2020-01-09 07:00:00,-7.8078766,9.746521,0.29937744,-0.030776978,0.4187317,0.7266846
A_1608,2020-01-09 08:00:00,-3.5956268,10.303421,0.69384766,-0.882782,1.67482,1.7372894
A_1608,2020-01-09 09:00:00,-1.9271088,10.268204,1.5866394,-2.2332458,0.111343384,0.55981445
A_1608,2020-01-09 10:00:00,0.6427002,8.651657,0.5406189,-2.120697,-0.6851349,0.005554199
A_1608,2020-01-09 11:00:00,2.2769623,7.2794495,0.07902527,-1.9173431,1.6555176,0.6586914
A_1608,2020-01-09 12:00:00,1.5092773,5.564331,1.4256287,-0.56230164,1.9349976,0.15661621
A_1608,2020-01-09 13:00:00,2.6593475,7.2979584,0.8783722,0.47387695,0.9182129,0.05432129
A_1608,2020-01-09 14:00:00,3.47966,8.164764,1.0356445,0.3807068,-0.19410706,0.2626648
A_1608,2020-01-09 15:00:00,1.8718414,8.495712,2.4020386,-0.29060364,0.081085205,0.08067322
A_1608,2020-01-09 16:00:00,0.51039124,8.957291,1.177887,-0.21003723,0.41270447,0.09628296
A_1608,2020-01-09 17:00:00,1.2288208,9.781509,0.11694336,-0.6618805,0.07902527,0.21212769
A_1608,2020-01-09 18:00:00,-0.61512756,9.720032,0.79829407,0.36228943,-0.5566559,0.5098114
A_1608,2020-01-09 19:00:00,0.07093811,9.517166,0.12069702,1.072815,-0.5586395,1.1097412
A_1608,2020-01-09 20:00:00,-0.08590698,9.823685,0.36834717,1.8858185,-0.20196533,0.7212982
A_1608,2020-01-09 21:00:00,0.43165588,8.148483,1.3923187,1.0052643,-0.95433044,0.024658203
A_1608,2020-01-09 22:00:00,0.9696655,8.926575,1.7376556,0.5611725,-1.9706879,0.37779236
A_1608,2020-01-09 23:00:00,0.86354065,11.043076,0.959198,1.4590454,-0.8274994,0.26670837
A_1608,2020-01-10 00:00:00,1.6689758,13.547638,1.3229065,0.97647095,-0.25386047,0.7649231
A_1608,2020-01-10 01:00:00,-0.33616638,12.4240265,4.657913,0.5723419,-0.1324768,0.77116394
A_1608,2020-01-10 02:00:00,-1.2202454,9.515823,5.06485,0.35658264,-0.08483887,0.21813965
A_1608,2020-01-10 03:00:00,-4.4675446,10.146896,3.8070679,0.58380127,1.1551819,0.596405
A_1608,2020-01-10 04:00:00,-3.0439606,15.013855,2.6580505,-0.3157196,1.326767,1.3672333
A_1608,2020-01-10 05:00:00,-4.9087524,19.613052,0.40463257,-2.4741669,-0.00843811,0.8147278
A_1608,2020-01-10 06:00:00,-4.5991974,18.874405,1.8774414,-1.8497467,-1.0512085,0.047439575
A_1608,2020-01-10 07:00:00,-1.8231354,15.055298,1.3896332,-2.2939453,1.5079651,0.27357483
A_1608,2020-01-10 08:00:00,1.9835205,11.920074,2.0113525,-0.7818146,1.3973083,0.36894226
A_1608,2020-01-10 09:00:00,3.64534,10.685242,2.3575592,0.13705444,1.2784271,0.20620728
A_1608,2020-01-10 10:00:00,5.7548523,9.664719,2.3059845,0.61499023,0.4197235,0.22610474
A_1608,2020-01-10 11:00:00,1.3669281,5.546051,1.9698486,0.03300476,-0.11279297,0.3264923
A_1608,2020-01-10 12:00:00,-1.7014465,4.3002014,1.2830658,-0.22624207,0.037612915,0.04019165
A_1608,2020-01-10 13:00:00,-2.9101105,4.3042297,2.8688354,0.07002258,0.65000916,0.12007141
A_1608,2020-01-10 14:00:00,-2.978485,3.915268,0.16638184,-0.39822388,-0.7814026,0.33683777
A_1608,2020-01-10 15:00:00,-2.5134583,2.153473,0.47076416,0.34855652,-1.0930939,0.5144806
A_1608,2020-01-10 16:00:00,-1.6937714,1.8651428,0.1955719,1.6533661,-0.62153625,1.14328
A_1608,2020-01-10 17:00:00,-1.4070435,2.802765,0.5523987,1.2365417,0.027877808,0.306427
A_1608,2020-01-10 18:00:00,-1.2630768,3.5963135,0.36116028,0.67285156,-1.9093018,0.5551605
A_1608,2020-01-10 19:00:00,-1.1087341,5.540085,1.1751099,0.83369446,-1.8772278,0.11790466
A_1608,2020-01-10 20:00:00,-0.96839905,7.9115295,4.1799927,1.2375793,-0.36749268,0.7613983
A_1608,2020-01-10 21:00:00,0.3113556,11.951752,4.772873,0.6652832,-0.029067993,1.0283203
A_1608,2020-01-10 22:00:00,1.107544,16.897858,4.9885254,0.25764465,0.12257385,0.40260315
A_1608,2020-01-10 23:00:00,1.1598053,13.671555,7.3726196,0.41711426,0.56199646,0.4847412
A_1608,2020-01-11 00:00:00,1.5690308,6.702545,7.1530304,-0.5457916,0.6428833,1.5771179
A_1608,2020-01-11 01:00:00,-0.798584,10.302795,0.53082275,-1.8270416,0.5757446,0.99209595
A_1608,2020-01-11 02:00:00,-1.0002441,17.565994,0.60043335,-1.9221039,-1.5808868,0.0032958984
A_1608,2020-01-11 03:00:00,-5.019943,19.613052,2.8049927,-1.7932892,0.61024475,0.3891449
A_1608,2020-01-11 04:00:00,-8.968353,10.293182,2.8220825,-1.0149078,1.14888,0.24104309
A_1608,2020-01-11 05:00:00,-4.921768,3.8154144,0.68544006,0.40055847,1.3085785,0.106796265
A_1608,2020-01-11 06:00:00,3.3595886,5.546341,2.6134644,0.75305176,0.5654297,0.027740479
A_1608,2020-01-11 07:00:00,6.7825775,6.7676697,1.7620697,-0.698349,0.06036377,0.30030823
A_1608,2020-01-11 08:00:00,4.1739655,7.2982025,3.084381,-0.15782166,0.4488678,0.019622803
A_1608,2020-01-11 09:00:00,-4.98497,8.999084,1.2295074,-0.6553192,0.8754425,0.14685059
A_1608,2020-01-11 10:00:00,-9.708038,9.829514,1.0532837,-0.08918762,-0.3915558,0.7255707
A_1608,2020-01-11 11:00:00,-6.1453857,9.447861,0.52033997,0.9519043,-1.0356293,0.54434204
A_1608,2020-01-11 12:00:00,-2.2195587,9.906387,2.805481,1.6982574,-0.030929565,1.4003448
A_1608,2020-01-11 13:00:00,-0.30004883,8.878113,0.6673279,1.1807098,-0.68807983,0.28269958
A_1608,2020-01-11 14:00:00,0.4790039,6.50766,1.0486298,0.572525,-2.3613281,0.39562988
A_1608,2020-01-11 15:00:00,0.4373474,5.2556,0.028778076,1.2101593,-1.4494324,0.37727356
A_1608,2020-01-11 16:00:00,0.28926086,5.1229095,0.34632874,1.3010864,-0.32673645,0.6695709
A_1608,2020-01-11 17:00:00,4.831436,8.979294,2.4716034,0.6174164,-0.07675171,0.89793396
A_1608,2020-01-11 18:00:00,2.8160706,8.680023,1.0361481,0.2819214,0.055740356,0.36421204
A_1608,2020-01-11 19:00:00,2.032135,8.727951,1.3901062,0.3421173,0.8039551,0.48698425
A_1608,2020-01-11 20:00:00,1.718216,9.421387,0.03805542,-0.68522644,1.1569977,1.6514587
A_1608,2020-01-11 21:00:00,0.3796234,9.875656,0.5057831,-2.1142426,0.5060272,0.6004486
A_1608,2020-01-11 22:00:00,4.534775,8.959473,1.0092468,-1.9922638,-0.78775024,0.0715332
A_1608,2020-01-11 23:00:00,0.91329956,9.300552,0.87194824,-2.0436249,1.416336,0.37545776
A_1608,2020-01-12 00:00:00,-0.19786072,7.7055664,2.0424957,-0.53862,1.7002411,0.15020752
A_1608,2020-01-12 01:00:00,-0.21047974,10.171036,0.32270813,0.28007507,1.3565826,0.03152466
A_1608,2020-01-12 02:00:00,1.0301361,15.362488,4.0227203,0.4532318,0.3900299,0.17845154
A_1608,2020-01-12 03:00:00,-1.8908691,13.028427,7.175232,-0.6500702,-0.0010070801,0.30178833
A_1608,2020-01-12 04:00:00,-4.76445,12.143326,5.4650574,-0.2342987,0.5211792,0.041488647
A_1608,2020-01-12 05:00:00,-4.7044525,12.295731,3.6220093,-0.8795471,0.50746155,0.2979126
A_1608,2020-01-12 06:00:00,-3.9323578,17.354736,2.4881744,0.16838074,-0.39578247,0.48298645
A_1608,2020-01-12 07:00:00,-5.4363556,19.396683,0.63212585,0.7825165,-0.50445557,0.96954346
A_1608,2020-01-12 08:00:00,-3.2924347,17.45671,0.31144714,1.8586884,-0.0045318604,0.8235779
A_1608,2020-01-12 09:00:00,0.02708435,14.436325,0.011871338,1.2571564,-0.61997986,0.20440674
A_1608,2020-01-12 10:00:00,2.27182,10.826996,4.166031,0.6688843,-1.6503754,0.29335022
A_1608,2020-01-12 11:00:00,4.3514557,10.234756,2.2246094,1.4741821,-0.3595276,0.48854065
A_1608,2020-01-12 12:00:00,4.504608,7.1819305,0.0068511963,1.1440735,-0.034484863,0.6845703
A_1608,2020-01-12 13:00:00,0.55711365,2.692688,4.08226,0.29328918,-0.1633606,0.33799744
A_1608,2020-01-12 14:00:00,-1.4740295,4.396942,0.638443,0.49839783,0.704834,0.011566162
A_1608,2020-01-12 15:00:00,-1.5744934,4.5166473,0.5111084,-0.2682495,0.92048645,1.5168304
A_1608,2020-01-12 16:00:00,-1.5944214,2.6315155,0.41412354,-1.6351929,1.1321259,1.4782867
A_1608,2020-01-12 17:00:00,-1.7082367,1.3887634,0.17300415,-2.1983185,-1.6196747,0.27522278
A_1608,2020-01-12 18:00:00,-1.7723846,1.6390991,0.20185852,-1.9726563,0.4315338,0.41889954
A_1608,2020-01-12 19:00:00,-1.8942261,2.6603699,0.78671265,-1.1151428,1.472641,0.32469177
A_1608,2020-01-12 20:00:00,-1.9666443,4.379074,0.92755127,0.20549011,1.6167908,0.1519165
A_1608,2020-01-12 21:00:00,-1.5455627,7.676941,3.4832764,0.7318115,0.9917755,0.0728302
A_1608,2020-01-12 22:00:00,0.6412506,11.855774,5.653778,-0.4552002,0.32095337,0.312088
A_1608,2020-01-12 23:00:00,1.7075958,16.782425,4.1852875,-0.20256042,0.62187195,0.18621826
A_1608,2020-01-13 00:00:00,1.2920074,14.439362,5.413864,-0.7370148,0.68644714,0.104263306
A_1608,2020-01-13 01:00:00,2.4621735,7.5126038,6.9842377,0.044769287,-0.60627747,0.15248108
A_1608,2020-01-13 02:00:00,0.06921387,9.278183,3.6895447,0.5483856,-0.84902954,0.8110504
A_1608,2020-01-13 03:00:00,-1.5671692,15.596069,2.1034088,1.8703918,-0.5485687,1.2982941
A_1608,2020-01-13 04:00:00,-1.4851227,19.106567,2.4023438,1.4057617,-0.49386597,0.18156433
A_1608,2020-01-13 05:00:00,-4.531204,15.678238,1.8792267,0.7635498,-2.3793488,0.37277222
A_1608,2020-01-13 06:00:00,-5.102356,9.407715,2.7131958,1.2880402,-1.4729767,0.40924072
A_1608,2020-01-13 07:00:00,-0.9080658,7.881439,1.1936646,1.2176514,-0.35386658,0.70240784
A_1608,2020-01-13 08:00:00,3.5522003,9.00412,3.6313782,0.598999,-0.028930664,0.789917
A_1608,2020-01-13 09:00:00,3.3337402,7.8178406,2.2440186,0.22547913,-0.07203674,0.3324585
A_1608,2020-01-13 10:00:00,-0.25759888,7.191452,0.76693726,0.33140564,-0.076797485,0.4078369
A_1608,2020-01-13 11:00:00,-7.4372406,7.256485,0.5313721,-0.62042236,0.604599,1.7794342
A_1608,2020-01-13 12:00:00,-6.7549133,7.292618,0.14208984,-1.9714966,0.5247803,1.245697
A_1608,2020-01-13 13:00:00,-4.9738007,8.945541,1.3902435,-1.9238586,-1.6002655,0.15020752
A_1608,2020-01-13 14:00:00,-2.5056152,11.572189,1.5111847,-1.6759033,1.1422119,0.97865295
A_1608,2020-01-13 15:00:00,0.045211792,10.40271,0.3349762,-1.0993042,2.1749878,0.10116577
A_1608,2020-01-13 16:00:00,1.1756592,7.5270844,0.18736267,0.4539032,1.4364624,0.24101257
A_1608,2020-01-13 17:00:00,0.7552185,5.390274,0.09049988,0.29463196,0.43284607,0.16175842
A_1608,2020-01-13 18:00:00,1.1613159,5.3759003,0.6418457,-0.62002563,-0.15763855,0.19494629
A_1608,2020-01-13 19:00:00,3.2941742,7.2921143,1.7586365,0.18617249,0.60643005,0.15652466
A_1608,2020-01-13 20:00:00,3.7364502,8.642517,2.2240143,-0.52879333,0.08888245,0.21896362
A_1608,2020-01-13 21:00:00,2.1445313,8.222504,1.3480682,0.25209045,-0.61927795,1.0114594
A_1608,2020-01-13 22:00:00,1.6611786,8.936966,0.81941223,1.3893127,-1.3985748,0.79403687
A_1608,2020-01-13 23:00:00,0.2088623,9.470215,0.36047363,1.2233887,0.15924072,0.9344177
A_1608,2020-01-14 00:00:00,-0.35757446,9.309021,0.42599487,1.0904236,-1.2949677,0.4343872
A_1608,2020-01-14 01:00:00,0.7095032,9.553345,0.518692,0.7255249,-2.2016144,0.24453735
A_1608,2020-01-14 02:00:00,0.91015625,8.384842,1.2516174,1.5792236,-0.013336182,0.6249237
A_1608,2020-01-14 03:00:00,0.19412231,9.704941,1.9915161,1.0078735,0.013381958,0.96266174
A_1608,2020-01-14 04:00:00,0.17860413,11.788849,0.11288452,0.4212799,-0.13078308,0.60289
A_1608,2020-01-14 05:00:00,0.1981659,14.544098,2.1340332,0.47053528,0.15122986,0.20199585
A_1608,2020-01-14 06:00:00,0.15975952,12.69693,6.0147552,-0.35308838,0.55163574,1.0758514
A_1608,2020-01-14 07:00:00,-2.479782,11.967102,5.310623,-1.3997955,1.3673248,1.6385956
A_1608,2020-01-14 08:00:00,-4.0819244,10.921707,4.880066,-2.195877,-0.5141907,0.44262695
A_1608,2020-01-14 09:00:00,-4.5919952,14.350555,3.52005,-1.7440338,-0.082855225,0.4872284
A_1608,2020-01-14 10:00:00,-7.4709015,19.405533,0.33859253,-1.4300385,2.1259003,0.7856293
A_1608,2020-01-14 11:00:00,-5.2523346,16.832397,0.85543823,0.07157898,2.1730347,0.38737488
A_1608,2020-01-14 12:00:00,-1.3057861,14.35817,1.9167938,0.48239136,1.0211487,0.064941406
A_1608,2020-01-14 13:00:00,2.112793,11.932159,3.603424,-0.28468323,-0.21673584,0.337265
A_1608,2020-01-14 14:00:00,3.5415497,10.436966,2.8106232,-0.07008362,0.21234131,0.20951843
A_1608,2020-01-14 15:00:00,5.6907196,10.455414,1.3419037,-0.6206207,0.24113464,0.05937195
A_1608,2020-01-14 16:00:00,2.858673,5.725662,0.5590973,0.28657532,-0.95199585,0.27912903
A_1608,2020-01-14 17:00:00,-0.7340088,3.5682678,3.7901917,0.5501251,-0.27041626,0.5965576
A_1608,2020-01-14 18:00:00,-1.4421844,4.720413,1.9110718,1.5510864,-0.5454254,1.2915802
A_1608,2020-01-14 19:00:00,-1.4447021,3.8840332,0.62506104,1.1236115,-1.3983765,0.14506531
A_1608,2020-01-14 20:00:00,-1.5799103,1.4492645,0.37625122,1.1252441,-1.3224487,0.036026
A_1608,2020-01-14 21:00:00,-1.4814453,1.2160339,0.4686432,1.1640625,-0.66893005,0.21855164
A_1608,2020-01-14 22:00:00,-1.3222504,2.1781006,0.5084381,0.30610657,-1.2602844,0.04473877
A_1608,2020-01-14 23:00:00,-1.318222,3.301941,0.3843994,-0.2817688,-0.5402069,0.08015442
A_1608,2020-01-15 00:00:00,-1.416214,5.910843,1.8449707,-0.38298035,1.0714417,0.95602417
A_1608,2020-01-15 01:00:00,-0.44477844,9.076675,5.8728943,-1.724823,-0.39788818,0.9182892
A_1608,2020-01-15 02:00:00,-0.05253601,14.147842,5.3457336,-1.4395905,-0.47608948,0.06744385
A_1608,2020-01-15 03:00:00,-0.11955261,15.671967,5.7738953,-1.5037994,0.4693451,0.11079407
A_1608,2020-01-15 04:00:00,1.5574341,7.771744,7.4244537,-0.13568115,0.68141174,0.14282227
A_1608,2020-01-15 05:00:00,0.46411133,6.7741394,3.326889,0.4855957,0.86724854,0.037963867
A_1608,2020-01-15 06:00:00,-2.3061523,12.617874,1.313385,0.8878174,0.30706787,0.12567139
A_1608,2020-01-15 07:00:00,-1.0653839,18.075516,0.72184753,0.40545654,-0.18119812,0.37905884
A_1608,2020-01-15 08:00:00,-6.113693,16.48433,1.4681549,0.07723999,0.12223816,0.31655884
A_1608,2020-01-15 09:00:00,-8.466202,7.7605896,1.7346039,-0.64585876,0.36602783,0.12211609
A_1608,2020-01-15 10:00:00,-1.1021118,3.1378021,2.4678802,-1.3312378,-0.7452545,1.1430206
A_1608,2020-01-15 11:00:00,4.5035095,4.6476746,3.8638916,0.6881714,-1.3218536,0.33638
A_1608,2020-01-15 12:00:00,6.395935,6.7806244,1.0270691,2.0208893,0.43977356,0.7138977
A_1608,2020-01-15 13:00:00,3.3937378,8.124878,2.304123,1.205368,-0.98316956,0.28746033
A_1608,2020-01-15 14:00:00,-10.590958,10.1410675,0.43959045,1.0143738,-2.2567902,0.03451538
A_1608,2020-01-15 15:00:00,-9.182053,11.529373,0.5639801,1.3006744,-1.376358,0.50642395
A_1608,2020-01-15 16:00:00,-3.6899414,11.314407,0.8943176,1.2970581,-0.7768402,0.90449524
A_1608,2020-01-15 17:00:00,-2.038025,10.174866,1.0083008,0.3744049,-0.83226013,0.7296753
A_1608,2020-01-15 18:00:00,-0.17085266,7.027878,0.5409546,0.6338196,0.17913818,0.23616028
A_1608,2020-01-15 19:00:00,1.3173218,5.0020294,0.104660034,-0.47102356,1.1204681,1.2874451
A_1608,2020-01-15 20:00:00,0.9824829,4.384781,0.86094666,-1.4515839,2.051651,1.8022461
A_1608,2020-01-15 21:00:00,2.1885834,6.653305,0.31529236,-2.2631989,-1.264801,0.31266785
A_1608,2020-01-15 22:00:00,2.7996979,8.78157,0.9042053,-1.5174255,1.2612915,1.3762817
A_1608,2020-01-15 23:00:00,1.6458435,8.90712,0.94802856,-1.977951,3.1537282533473996,0.07511902
A_1608,2020-01-16 00:00:00,0.36283875,9.456848,1.2779083,-0.32777405,2.2602692,0.12782288
A_1608,2020-01-16 01:00:00,-0.59013367,10.236893,0.42077637,-0.23352051,1.0168304,0.100753784
A_1608,2020-01-16 02:00:00,0.11172485,9.946869,0.31596375,-0.6301727,0.60112,0.30436707
A_1608,2020-01-16 03:00:00,0.8455353,9.321854,0.21852112,-0.032791138,0.53471375,0.2041626
A_1608,2020-01-16 04:00:00,2.4908142,7.8998566,0.8815918,-0.72909546,0.4760437,0.048233032
A_1608,2020-01-16 05:00:00,1.821106,7.999405,2.2857208,0.059921265,-0.31602478,0.8579407
